vehicle_id,last_service_date,mileage_km,engine_hours,vehicle_age_years,fault_code_count,oil_temp_avg_celsius,vibration_level,battery_voltage,engine_load_percent,fuel_efficiency_kmpl,vehicle_type,fuel_type,region,road_condition,weather_condition,maintenance_required,failure_component,time_to_failure_days
1452,2025-02-24 11:24:36.978477,146998.67613833843,2909.6600132130566,9,4,87.57313008987416,0.7202619483181463,12.62661352984096,96.01669304804695,13.039392621746073,SUV,Diesel,North,Urban,Normal,1,Transmission,31.31436093485023
1191,2025-02-25 11:24:36.978477,147009.4483635074,5092.339369909687,11,2,85.27739256221605,0.28934772301924033,12.709260219414634,59.05152214202524,13.345085513974398,Van,Diesel,North,Highway,Cold,0,nan,219.91264286145417
1485,2025-05-19 11:24:36.978477,144995.38885870515,3039.5197458161874,1,3,85.60909493074608,0.34214586901109434,,48.71910138158947,14.540781909658788,SUV,Diesel,West,Urban,Cold,0,nan,211.5870362435947
1265,2025-01-25 11:24:36.978477,35323.0874911704,820.3972248989119,9,2,121.7548073732431,0.5262033051069436,12.072746490066661,79.55067901704169,13.468902611990282,Truck,Petrol,West,None,Hot,0,nan,235.3288640024934
1423,2025-07-13 11:24:36.978477,236436.8711864174,6903.604427040166,1,5,105.08105120253812,0.5783438984623565,12.288387017528617,52.3841533674549,17.414430545875003,Truck,Diesel,South,Highway,Rainy,0,nan,212.3213837791714
1127,2025-04-16 11:24:36.978477,152106.65143804732,2904.8191120332253,2,1,109.32879447664607,0.508312946678566,11.841697861474225,139.63893492046017,10.119185105734829,SUV,Diesel,West,Rural,Cold,0,nan,120.60963401852305
1237,2025-11-14 11:24:36.978477,193404.55217120887,5314.857369635809,2,2,103.30887122871873,0.5363479335430361,13.015290135972316,87.14709068720741,8.422037887492625,Truck,Diesel,North,Urban,Hot,0,nan,166.62150149448982
1919,2025-10-05 11:24:36.978477,126489.67321325268,3307.670595509279,14,5,93.88511301143272,0.35179529388172226,12.036616966104022,64.90716697308899,3.95868410652656,Truck,Diesel,West,Rural,Rainy,1,Transmission,35.69286079467371
1354,2025-10-12 11:24:36.978477,103312.92396542127,3535.3437474121993,6,2,,0.48075645804533285,11.12069870841319,55.04662780517573,19.18454269888779,Sedan,Petrol,West,None,Hot,0,nan,192.56006567613656
1939,2025-07-26 11:24:36.978477,202622.21091882253,4492.35277726757,7,2,83.10519789147953,0.32732112913262584,12.070313584350643,84.9024753876234,17.587462198164598,Truck,Petrol,East,None,Hot,0,nan,300.1300108052913
1111,2026-02-02 11:24:36.978477,68379.18044125351,1998.6146117949363,11,1,119.98558938608176,0.8286083940648152,12.47687065432563,80.321225636848,15.231654396759552,Truck,Electric,West,Urban,Rainy,0,nan,195.27455370510057
1827,2025-04-09 11:24:36.978477,73455.61564858112,1493.571533244389,1,5,93.82405331945856,0.3867598584389894,11.984011014427656,75.38962900913944,16.057108185965827,Truck,Petrol,East,Highway,Normal,0,nan,228.01756337545623
1445,2025-04-05 11:24:36.978477,149448.57089410763,3362.137528754582,3,4,,0.7350872494927899,11.904979035375884,62.950435298859155,14.633334982823023,SUV,Petrol,South,Highway,Hot,0,nan,212.68983486694236
1342,2025-03-26 11:24:36.978477,151234.84289712665,4407.242415997781,2,2,77.46257966582667,0.5876333222929779,12.765109304159784,69.80244803193445,13.593381676430175,Van,Petrol,South,Highway,Normal,0,nan,59.71466728515583
1144,2025-05-20 11:24:36.978477,189170.04904619197,5283.992732540511,8,1,115.7141264030463,0.7039725248828007,12.918802240770322,86.54414475472034,11.051265641010433,Van,Petrol,East,Highway,Cold,0,nan,100.17649648560149
1064,2025-12-04 11:24:36.978477,182993.52880286684,3435.5674064302543,9,4,107.59270494256782,0.6100617731524157,11.122921815080955,75.10266207761714,10.378357638820184,SUV,Petrol,South,Urban,Hot,1,Brake System,14.575840747435446
1246,2026-02-15 11:24:36.978477,135838.68805375064,2541.7210781732706,13,4,101.03698685402597,0.5027648884965351,13.381837395717247,97.17440129622385,20.76734553205668,Truck,Diesel,North,Rural,Hot,1,Transmission,18.026251062781622
1734,2025-11-23 11:24:36.978477,146267.9905898186,3895.1693196648976,2,3,72.55365953714559,0.5146409811884058,11.896126014373586,67.36912776667677,18.588163167832782,Van,Petrol,North,Urban,Cold,0,nan,125.91967375880112
1990,2025-07-09 11:24:36.978477,131283.94415110248,2893.303535884656,2,6,99.76824573855109,0.7921860801197398,12.459340422290538,32.93688293198416,4.675142565293989,Van,Diesel,West,Urban,Rainy,0,nan,170.99417371120768
1489,2026-01-19 11:24:36.978477,225070.53164793208,4137.389426589912,10,1,91.8706048981658,0.4481184005132829,12.724122692105578,61.565491983787375,14.574745847237038,Truck,Petrol,South,Highway,Normal,0,nan,187.96684093597227
1824,2025-03-30 11:24:36.978477,81076.86137957839,1478.9234877623476,9,7,88.93002587041958,0.5419776750087246,13.018014204072607,79.56868798214643,17.7733387047012,Truck,Petrol,West,Highway,Normal,1,Engine,35.298310331199005
1438,2025-08-24 11:24:36.978477,141898.74811121408,5223.774417064665,14,3,,0.9362937707452305,11.772073323608312,107.97279858016984,10.497714725095591,Sedan,Diesel,South,Urban,Normal,1,Engine,32.20770317945835
1105,2025-10-25 11:24:36.978477,186171.47722392017,4474.740846003374,4,3,78.91717862771142,0.5400755034377106,12.448900442909435,85.64067985013692,9.4583360838835,SUV,Diesel,South,Urban,Normal,0,nan,221.86282714070947
1180,2025-05-23 11:24:36.978477,206598.20193706112,4414.631351580027,5,1,77.60696354307814,0.60287989075087,11.93362895951293,38.16375865848822,11.382529914236923,SUV,Diesel,South,Highway,Hot,0,nan,254.8082006346319
1183,2025-11-22 11:24:36.978477,99936.0359131768,3265.2450557527513,13,7,75.04175167538921,0.2547758064543221,12.026387104988022,95.95629396089689,6.640698780973923,Truck,Diesel,South,Urban,Normal,0,nan,284.5119182742634
1225,2025-09-03 11:24:36.978477,81768.43694535774,1646.659862414979,11,0,84.0702309806373,0.5496267671897443,12.63345228777983,60.78469423022764,11.977103069432466,Van,Diesel,West,Urban,Hot,0,nan,54.73720696910442
1776,2025-08-04 11:24:36.978477,65513.38889221451,1677.5236617704934,9,4,78.29981457197488,0.5771531231133735,11.666476326156456,57.045277855659336,20.262411235257737,Truck,Diesel,West,Urban,Cold,1,Transmission,10.849431696220103
1789,2025-06-02 11:24:36.978477,119422.69724450767,2990.610520862935,6,5,105.90314603793577,0.5427657545517075,12.8445762292906,44.25312390838573,11.84945234044396,Van,Diesel,West,None,Normal,0,nan,299.0343974560702
1908,2026-02-16 11:24:36.978477,155250.83145069654,4672.05156186728,10,3,84.10414614858179,0.6898835826579806,12.041651384647386,66.24831425414975,13.449509845419131,Sedan,Diesel,North,Urban,Rainy,0,nan,194.2755707450113
1088,2025-08-01 11:24:36.978477,111669.17263496823,3283.9596840604545,12,3,97.39831558710236,0.573129960886109,12.332011671458098,53.22025416538708,16.741449561761506,Truck,Petrol,South,Highway,Hot,0,nan,186.87915276213758
1687,2025-08-30 11:24:36.978477,181952.11001293056,6610.383892371226,9,3,87.29460194391169,0.45219446297101623,12.330185416228055,87.34587857922705,10.840678477419456,Sedan,Petrol,East,Urban,Rainy,1,Cooling System,12.675478112750108
1529,2025-02-07 11:24:36.978477,136066.57395704297,2569.9375069201415,9,2,,0.5044552815692082,11.806349681820475,60.18977156286853,18.173914383078092,Truck,Petrol,West,Urban,Cold,0,nan,248.96501797229038
1370,2025-04-14 11:24:36.978477,176570.16873433796,4843.377008951618,7,3,103.63507889056906,0.6877203497275598,12.552910275853195,49.44557306094033,17.646688600275255,Van,Petrol,East,Urban,Cold,0,nan,264.62228855639376
1971,2025-12-28 11:24:36.978477,148830.6949091946,4983.131550167916,14,3,95.61430095171664,0.3386874039483662,14.47707158560452,83.26450033409407,14.400207078692416,SUV,Petrol,East,Rural,Hot,0,nan,101.91493537774193
1935,2026-01-03 11:24:36.978477,38884.59333909262,1328.4503430945679,12,3,114.23720554722426,0.5475615984868273,,52.272320060482635,8.938514594665104,Van,Diesel,North,Urban,Normal,1,Engine,12.46826734473261
1912,2025-04-01 11:24:36.978477,71009.18256586824,1907.7113962604071,10,3,88.23559141210575,0.6192080725508208,11.874835414992653,63.51081693854995,12.255008999257266,SUV,Diesel,North,Rural,Rainy,0,nan,132.19423030788903
1398,2025-12-12 11:24:36.978477,209426.7889052331,4763.354868817661,9,3,90.76427601563567,0.8675249087740864,10.561499732011963,94.0893261229006,,Van,Diesel,South,None,Cold,0,nan,235.01469493049055
1105,2025-12-12 11:24:36.978477,83783.25708124717,1733.4420254848903,5,1,96.88395948702936,0.9086863068007156,10.81549003612331,50.58529687182295,,Truck,Diesel,South,Urban,Hot,0,nan,148.97185806894979
1270,2025-10-12 11:24:36.978477,191116.52129300946,3623.876273835372,5,2,102.61246155132437,0.6977296754113814,10.716212445222064,80.43709573457764,10.770875846903998,SUV,Diesel,South,Urban,Cold,0,nan,110.90221782779453
1974,2025-10-06 11:24:36.978477,147574.6474953482,3348.561225053683,12,2,72.05076460871948,0.5819853941121478,11.799652095739546,53.23061366082243,11.780792576795587,SUV,Petrol,South,Urban,Rainy,1,Cooling System,6.526165944454533
1830,2025-03-07 11:24:36.978477,80927.09832430416,2151.180632856177,8,3,108.80501101692138,0.8415479282209012,11.975424367623122,62.05961384029072,19.4721042701821,SUV,Electric,South,Highway,Hot,0,nan,232.27275637384244
1502,2025-12-25 11:24:36.978477,184978.70139991379,4912.017809147934,10,6,,0.7949320261291317,11.780134281513908,67.54542389575718,,Van,Diesel,South,None,Cold,1,Brake System,14.089982683470009
1678,2025-07-05 11:24:36.978477,111339.53927316125,2636.4217047336374,4,2,102.8403437283246,0.6776356217170076,10.558947698800806,43.5473550538454,,Truck,Diesel,North,Urban,Rainy,0,nan,269.87906020998906
1524,2025-11-23 11:24:36.978477,149093.7333508658,3623.9496161298216,9,5,85.72838162762656,0.7631313483663467,12.147080945257532,53.051407653600656,13.085960277036888,Truck,Petrol,East,Urban,Normal,1,Brake System,34.28620165897593
1848,2026-01-15 11:24:36.978477,127408.73298135847,2880.9576360338096,7,5,111.08851703622423,0.5234745916309753,13.203707958768824,76.99384769582578,15.938335439243751,SUV,Diesel,North,Urban,Normal,1,Brake System,20.252811545277634
1031,2025-06-09 11:24:36.978477,5000.0,124.68108800388933,7,2,107.3713007917678,0.3196184165875883,13.665098493954355,25.967104370755024,18.71761202963699,Truck,Petrol,East,Urban,Normal,0,nan,175.57736991640635
1392,2025-02-07 11:24:36.978477,180425.21290676933,6739.897746133838,13,1,107.45296782826966,0.7667368150033109,12.779085789370658,102.9698661024353,17.46007448242718,Van,Diesel,South,Highway,Normal,1,Battery,26.504687785150157
1039,2025-04-07 11:24:36.978477,186030.8841079319,4648.232941043787,3,5,100.31144393068963,0.5486531788985852,12.263069496635111,41.7190872251177,5.6684965004802175,Van,Diesel,South,Rural,Cold,0,nan,155.78336313358432
1659,2025-08-06 11:24:36.978477,110355.80948024457,4298.014416816054,4,5,92.74098390905459,0.6096229731466588,11.336660272383861,79.25940467868763,6.494322583726538,Sedan,Petrol,South,Urban,Cold,0,nan,261.298280262045
1217,2025-08-07 11:24:36.978477,178541.60994183546,5869.5577502012275,7,4,74.5879435084408,0.6280426590998207,12.914555631357322,82.55685166472082,5.462262979926175,SUV,Diesel,West,Urban,Normal,1,Cooling System,12.779853623575258
1730,2025-04-27 11:24:36.978477,87694.8208590836,2394.539707659895,11,2,95.64555880533129,0.7883427578839924,10.766781559075127,72.8417828567305,14.02916279006418,Truck,Petrol,North,Urban,Normal,0,nan,188.53303429247515
1980,2025-05-02 11:24:36.978477,88918.32359952197,2140.5857270692277,11,3,108.86175279265242,0.46733703178222674,11.644719976062634,79.24958808957248,15.426302025246574,Truck,Electric,East,Highway,Hot,0,nan,233.08472389085227
1081,2025-11-21 11:24:36.978477,154376.7034787763,5054.149655160629,14,2,104.60310596775889,0.3088853130414854,11.319702479951086,107.21983301855597,9.08047793324113,Truck,Petrol,North,Highway,Cold,0,nan,237.97209530523455
1844,2025-06-11 11:24:36.978477,98231.3929842643,2950.8646899612568,5,6,86.11223713217795,0.6494375839578317,12.789335740856997,52.018936277395284,16.09855706840524,Sedan,Diesel,North,Urban,Hot,0,nan,27.244037263282678
1719,2025-10-14 11:24:36.978477,132249.296931814,3650.6402257931504,12,1,131.88360006474386,0.8383559411222807,12.86618906725457,64.96543326926033,12.952838583132618,Sedan,Diesel,North,Rural,Cold,0,nan,321.7454263901498
1200,2025-03-27 11:24:36.978477,83659.2260104971,2705.9772209678276,3,7,107.70493858889968,0.32214158069874155,11.7170109174274,69.19376311438828,11.36703999450119,Truck,Diesel,East,Urban,Normal,1,Brake System,15.627368112876379
1446,2025-10-14 11:24:36.978477,62925.19514365027,1144.8665767555992,1,6,85.99819630841657,0.6351788885887235,12.242231543159434,64.06078662400517,7.630624531481718,Van,Electric,West,Urban,Rainy,0,nan,236.07891082717722
1843,2025-01-30 11:24:36.978477,152462.62176413453,3102.529156501741,7,3,87.99036858160497,0.656717194512701,13.19674371417333,74.4641782912081,10.950235272988436,Sedan,Diesel,North,Rural,Normal,0,nan,258.2895777444358
1427,2025-03-25 11:24:36.978477,153022.6910471813,3102.140476657571,6,4,82.55779940767286,0.960145274285565,11.663913570827152,70.46833673770111,11.835280927873157,Truck,Petrol,North,Highway,Cold,0,nan,192.58307632505873
1037,2025-05-23 11:24:36.978477,141152.32514920185,3355.5034475665902,10,2,93.3830149919606,0.705989564170137,11.774194437507187,103.57758825304091,13.208099754108343,Truck,Electric,East,Highway,Hot,0,nan,216.02159546573012
1210,2025-06-20 11:24:36.978477,122562.91667810432,2276.439668032016,7,4,113.93366807708406,0.3806171985410436,13.311978919150764,74.16135572071195,12.614390341632784,Truck,Diesel,North,Urban,Normal,1,Cooling System,34.677748704747664
1443,2025-05-26 11:24:36.978477,97784.48529555247,2082.026235867493,14,2,100.40609430963563,0.6843497027941204,12.402271535237324,85.93052069455184,12.971472584242186,Sedan,Diesel,West,Highway,Rainy,0,nan,134.88743707787367
1326,2025-10-01 11:24:36.978477,75128.98880654831,2151.068446506971,2,5,114.88725735593441,0.6262301491072725,12.973553323681601,75.53757975487092,14.43348779346257,SUV,Diesel,North,Urban,Hot,1,Battery,11.352742029251914
1760,2025-02-08 11:24:36.978477,72776.0991949771,1680.1282565563054,13,2,113.99221019623664,0.668751489850381,12.46597047765528,46.2871529156209,9.292925497584548,Van,Diesel,West,Urban,Normal,1,Engine,25.28504817449642
1226,2025-08-14 11:24:36.978477,103767.44957083171,2511.8599416835445,12,3,111.4806295871287,0.26492121944329916,13.237497451868188,69.05889466959277,,Truck,Diesel,North,Urban,Hot,0,nan,210.28294346070786
1047,2025-03-12 11:24:36.978477,201276.94359867118,4746.1278250135565,4,4,115.28528663295319,0.3648974821561204,12.648675486424786,57.80960502310778,10.98556663861522,SUV,Diesel,North,None,Rainy,0,nan,245.04483530091642
1017,2025-12-13 11:24:36.978477,153860.09650229636,3106.2892113307926,2,5,,0.39151132505428193,11.94899636585268,47.25347934891484,5.999698734923332,SUV,Electric,South,Urban,Normal,0,nan,260.427544026021
1911,2025-04-29 11:24:36.978477,161615.02738471408,4011.606855044655,8,0,97.08032720131112,0.967411944270982,12.464969384003485,79.86795088566586,9.033206145796244,Truck,Diesel,South,None,Hot,0,nan,167.84419698712776
1438,2026-01-07 11:24:36.978477,64657.402412256095,1379.8225668017506,7,1,78.4593868863448,0.6096467712643997,,59.51425037117189,9.37780615722281,Truck,Petrol,South,Urban,Normal,0,nan,205.20821804634932
1806,2025-08-27 11:24:36.978477,151142.9032698498,4647.990412063626,1,4,102.09114992328294,0.4144684165737965,,45.222997866724526,14.38106553606594,Truck,Diesel,South,Rural,Normal,0,nan,263.8863103923252
1707,2026-02-05 11:24:36.978477,160224.04044515482,3025.272250905445,2,3,97.8748015556406,0.6508179999319768,13.200466992005461,42.90396989019591,6.469970757843405,Van,Petrol,North,Highway,Hot,0,nan,157.14426454828777
1186,2025-04-12 11:24:36.978477,235151.8439846269,8522.62994537804,2,2,118.98638111115358,0.6432094784930793,12.178013666131045,36.708348665628954,18.174178401677906,Van,Petrol,East,Urban,Cold,0,nan,236.09426683493763
1344,2026-01-27 11:24:36.978477,138873.06539443333,2533.8379869838623,4,5,90.72671223813099,0.6874309197791737,12.03332247008076,70.07528709257114,9.111496793190138,Van,Petrol,North,Highway,Cold,1,Cooling System,23.27934851129551
1223,2025-01-28 11:24:36.978477,116372.67438814772,2646.024625899598,3,4,82.65057578051699,0.3805074507082231,13.030624614021754,76.69299308783414,6.7527845455023305,Sedan,Diesel,East,Urban,Rainy,0,nan,106.64556114357286
1829,2025-03-13 11:24:36.978477,94016.31327760612,2404.5988294946224,1,4,77.58593654135689,0.6489412557848143,11.743738048006069,59.315894329047346,7.339591798436876,SUV,Diesel,West,Highway,Hot,0,nan,113.77733960329984
1487,2025-10-09 11:24:36.978477,143584.6628597049,4183.2800767997915,12,3,111.6174781146075,0.5174726525203172,13.51612856751088,47.108444138576665,11.639475402174545,SUV,Diesel,East,Highway,Rainy,0,nan,301.1673020501917
1908,2025-02-24 11:24:36.978477,128306.0083732219,3453.3326782564914,14,5,97.16475925922633,0.4541119751461979,,76.7477167131745,16.08702372573795,Van,Diesel,West,Rural,Hot,1,Battery,21.531609377933872
1876,2025-05-01 11:24:36.978477,207347.21440710587,4277.608194897737,2,4,91.393168264284,0.8533513913485856,11.476364042219748,71.11364411101282,14.550828813139445,Truck,Diesel,South,Highway,Hot,0,nan,193.68319340806295
1848,2025-05-02 11:24:36.978477,194119.83394112717,6651.814681266361,11,4,,0.8704727878685876,13.14199831219927,57.15384903700399,14.821194871979772,SUV,Diesel,West,Urban,Hot,1,Brake System,16.944425660217455
1228,2025-08-27 11:24:36.978477,80295.37408406695,2464.518363653879,9,3,79.79247707839426,0.6538666194041266,13.1087085142807,49.18897029861289,8.9860296494106,Van,Diesel,North,Rural,Hot,0,nan,181.11916101446113
1389,2025-04-10 11:24:36.978477,138668.47837338512,4829.665007596905,13,1,79.27366198543183,0.4939862634358191,,83.00268222249547,17.430006722983695,Sedan,Petrol,East,Rural,Cold,0,nan,300.5472804145912
1978,2025-02-26 11:24:36.978477,286848.79980260326,7588.66574652596,1,2,115.75840428550711,0.622174675910285,12.509393874290682,86.7945203313401,10.388864860753753,Truck,Petrol,South,Urban,Cold,0,nan,259.9615886888078
1588,2025-06-13 11:24:36.978477,52052.113287641914,1421.5410147899445,9,4,97.33025348384378,-0.09765726499424743,11.240711156050136,65.20042280941566,13.14737881648389,Truck,Diesel,West,Urban,Hot,0,nan,200.06737288266692
